date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:40:15	647/647	U-----	200	untouched ('')	application/javascript	etag:%2278c075a-287-4efdb6a335f71%22	http://redteamux.com/avant/assets/demo/demo-tour.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-tour.js	(from http://redteamux.com/avant/ui-tour.php)
02:40:15	4320/4320	U-----	200	untouched ('OK')	text/css	etag:%2278e1075-10e0-4efdb6a407340%22	http://redteamux.com/avant/assets/plugins/datatables/dataTables.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/datatables/dataTables.css	(from http://redteamux.com/avant/tables-data.php)
02:40:15	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.31.delayed	(from http://redteamux.com/avant/tables-responsive.php)
02:40:16	70857/70857	U-----	200	untouched ('')	application/javascript	etag:%2278e1076-114c9-4efdb6a407728%22	http://redteamux.com/avant/assets/plugins/datatables/jquery.dataTables.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/datatables/jquery.dataTables.min.js	(from http://redteamux.com/avant/tables-data.php)
02:40:16	4296/4296	U-----	200	untouched ('')	application/javascript	etag:%2278e0156-10c8-4efdb6a406b70%22	http://redteamux.com/avant/assets/plugins/datatables/dataTables.bootstrap.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/datatables/dataTables.bootstrap.js	(from http://redteamux.com/avant/tables-data.php)
02:40:16	581/581	U-----	200	untouched ('')	application/javascript	etag:%2278c06ca-245-4efdb6a311d4a%22	http://redteamux.com/avant/assets/demo/demo-datatables.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-datatables.js	(from http://redteamux.com/avant/tables-data.php)
02:40:16	401/401	U-----	200	untouched ('')	image/png	etag:dc9846f9101673a523bb4f2d803f706e	http://upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/23px-Flag_of_the_United_States.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/a/a4/Flag_of_the_United_States.svg/23px-Flag_of_the_United_States.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:17	335/335	U-----	200	untouched ('')	image/png	etag:5f6b7e5e2ad004e61678eecbd94f4ce2	http://upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/23px-Flag_of_Japan.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/9/9e/Flag_of_Japan.svg/23px-Flag_of_Japan.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:17	279/279	U-----	200	untouched ('')	image/png	etag:a671f3b13d0ba62e4d96d0e480b327c9	http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_the_People%27s_Republic_of_China.svg/23px-Flag_of_the_People%27s_Republic_of_China.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_the_People's_Republic_of_China.svg/23px-Flag_of_the_People's_Republic_of_China.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:17	672/672	U-----	200	untouched ('')	image/png	etag:5c4f8daaa0442ffb6f4eafce053a654d	http://upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/23px-Flag_of_the_United_Kingdom.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/a/ae/Flag_of_the_United_Kingdom.svg/23px-Flag_of_the_United_Kingdom.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:18	128/128	U-----	200	untouched ('')	image/png	etag:d03e99cdab90b5571664d9d171d6539f	http://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/23px-Flag_of_Italy.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/23px-Flag_of_Italy.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:18	124/124	U-----	200	untouched ('')	image/png	etag:259e4b9e0b9fc186f13be98725c7da6f	http://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/23px-Flag_of_Germany.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/23px-Flag_of_Germany.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:18	228/228	U-----	200	untouched ('')	image/png	etag:aa12ede31a81df28b2373c7b21c961ff	http://upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/4/41/Flag_of_India.svg/23px-Flag_of_India.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:18	128/128	U-----	200	untouched ('')	image/png	etag:9adceb47a5aefbb0c6f4790251e115bf	http://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/23px-Flag_of_France.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/23px-Flag_of_France.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:18	310/310	U-----	200	untouched ('')	image/png	etag:aa8798718c2d1a1a0d14c2b5ab7cc1fd	http://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Flag_of_Spain.svg/23px-Flag_of_Spain.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/9/9a/Flag_of_Spain.svg/23px-Flag_of_Spain.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:19	648/648	U-----	200	untouched ('')	image/png	etag:dda2ff7cd842612d1bf96a3180595126	http://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/22px-Flag_of_Brazil.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/22px-Flag_of_Brazil.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:19	299/299	U-----	200	untouched ('')	image/png	etag:6828bc9d06c3594ff2959b4297e80496	http://upload.wikimedia.org/wikipedia/en/thumb/c/cf/Flag_of_Canada.svg/23px-Flag_of_Canada.svg.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/upload.wikimedia.org/wikipedia/en/thumb/c/cf/Flag_of_Canada.svg/23px-Flag_of_Canada.svg.png	(from http://redteamux.com/avant/tables-responsive.php)
02:40:19	16727/16727	U-----	200	untouched ('OK')	text/css	etag:%2278e2600-4157-4efdb6a47a715%22	http://redteamux.com/avant/assets/plugins/form-select2/select2.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-select2/select2.css	(from http://redteamux.com/avant/form-components.php)
02:40:19	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.33.delayed	(from http://redteamux.com/avant/form-fileupload.php)
02:40:22	64970/64970	U-----	200	untouched ('')	application/javascript	etag:%2278c0854-fdca-4efdb6a36f95c%22	http://redteamux.com/avant/assets/plugins/jqueryui-timepicker/jquery.ui.timepicker.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jqueryui-timepicker/jquery.ui.timepicker.min.js	(from http://redteamux.com/avant/form-components.php)
02:40:22	176/176	U-----	200	untouched ('')	image/png	etag:%2278e268c-b0-4efdb6a54e9c4%22	http://redteamux.com/avant/assets/plugins/form-multiselect/img/switch.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-multiselect/img/switch.png	(from http://redteamux.com/avant/assets/plugins/form-multiselect/css/multi-select.css)
02:40:22	9425/9425	U-----	200	untouched ('')	application/javascript	etag:%2278e2693-24d1-4efdb6a550ced%22	http://redteamux.com/avant/assets/plugins/form-multiselect/js/jquery.multi-select.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-multiselect/js/jquery.multi-select.min.js	(from http://redteamux.com/avant/form-components.php)
02:40:23	1267/1267	U-----	200	untouched ('OK')	text/css	etag:%2278e25bc-4f3-4efdb6a45b6f7%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/css/jquery.fileupload-ui.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/css/jquery.fileupload-ui.css	(from http://redteamux.com/avant/form-fileupload.php)
02:40:23	15324/15324	U-----	200	untouched ('')	application/javascript	etag:%2278e25ae-3bdc-4efdb6a450efd%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/vendor/jquery.ui.widget.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/vendor/jquery.ui.widget.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:23	948/948	U-----	200	untouched ('')	application/javascript	etag:%2278e25a4-3b4-4efdb6a44ad54%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/tmpl.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/tmpl.min.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:24	16242/16242	U-----	200	untouched ('')	application/javascript	etag:%2278e25b7-3f72-4efdb6a458fe7%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/load-image.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/load-image.min.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:24	1028/1028	U-----	200	untouched ('')	application/javascript	etag:%2278e25a6-404-4efdb6a44b524%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/canvas-to-blob.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/canvas-to-blob.min.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:24	23224/23224	U-----	200	untouched ('')	application/javascript	etag:%2278e25aa-5ab8-4efdb6a44bcf4%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.blueimp-gallery.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.blueimp-gallery.min.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:24	60054/60054	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:40:18%20GMT	http://redteamux.com/avant/tables-editable.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/tables-editable.html	(from http://redteamux.com/avant/index.php)
02:40:24	57308/57308	U-----	200	untouched ('')	application/javascript	etag:%2278e25a5-dfdc-4efdb6a44b13c%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:24	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.34.delayed	(from http://redteamux.com/avant/form-ckeditor.php)
02:40:24	5573/5573	U-----	200	untouched ('')	application/javascript	etag:%2278e25ab-15c5-4efdb6a44d465%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-process.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-process.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:25	3391/3391	U-----	200	untouched ('')	application/javascript	etag:%2278e25a9-d3f-4efdb6a44b90c%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-audio.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-audio.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:25	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.35.delayed	(from http://redteamux.com/avant/form-xeditable.php)
02:40:25	3391/3391	U-----	200	untouched ('')	application/javascript	etag:%2278e25b5-d3f-4efdb6a457c5f%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-video.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-video.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:25	4019/4019	U-----	200	untouched ('')	application/javascript	etag:%2278e25a7-fb3-4efdb6a44b524%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-validate.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-validate.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:26	2552/2552	U-----	200	untouched ('')	application/javascript	etag:%2278e25b6-9f8-4efdb6a458047%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/main.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/main.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:26	16021/16021	U-----	200	untouched ('')	image/png	etag:%2278e2681-3e95-4efdb6a53ad59%22	http://redteamux.com/avant/assets/plugins/dropzone/images/spritemap.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/dropzone/images/spritemap.png	(from http://redteamux.com/avant/assets/plugins/dropzone/css/dropzone.css)
02:40:26	29745/29745	U-----	200	untouched ('')	image/png	etag:%2278e2680-7431-4efdb6a53a971%22	http://redteamux.com/avant/assets/plugins/dropzone/images/spritemap@2x.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/dropzone/images/spritemap@2x.png	(from http://redteamux.com/avant/assets/plugins/dropzone/css/dropzone.css)
02:40:26	25486/25486	U-----	200	untouched ('')	application/javascript	etag:%2278e25b4-638e-4efdb6a457c5f%22	http://redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-ui.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jquery-fileupload/js/jquery.fileupload-ui.js	(from http://redteamux.com/avant/form-fileupload.php)
02:40:27	437299/437299	U-----	200	untouched ('')	application/javascript	etag:%2278c0921-6ac33-4efdb6a3bdb6a%22	http://redteamux.com/avant/assets/plugins/form-ckeditor/ckeditor.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-ckeditor/ckeditor.js	(from http://redteamux.com/avant/form-ckeditor.php)
02:40:27	21202/21202	U-----	200	untouched ('OK')	text/css	etag:%2278c088a-52d2-4efdb6a37f747%22	http://redteamux.com/avant/assets/plugins/form-xeditable/bootstrap3-editable/css/bootstrap-editable.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-xeditable/bootstrap3-editable/css/bootstrap-editable.css	(from http://redteamux.com/avant/form-xeditable.php)
02:40:27	75883/75883	U-----	200	untouched ('')	application/javascript	etag:%2278c0887-1286b-4efdb6a37eb8e%22	http://redteamux.com/avant/assets/plugins/form-xeditable/bootstrap3-editable/js/bootstrap-editable.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-xeditable/bootstrap3-editable/js/bootstrap-editable.min.js	(from http://redteamux.com/avant/form-xeditable.php)
02:40:27	2328/2328	U-----	200	untouched ('')	application/javascript	etag:%2278c06a6-918-4efdb6a3061c8%22	http://redteamux.com/avant/assets/demo/demo-xeditable.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-xeditable.js	(from http://redteamux.com/avant/form-xeditable.php)
02:40:27	329/329	U-----	200	untouched ('')	image/gif	etag:%2278c085c-149-4efdb6a37300c%22	http://redteamux.com/avant/assets/plugins/jcrop/css/Jcrop.gif	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jcrop/css/Jcrop.gif	(from http://redteamux.com/avant/assets/plugins/jcrop/css/jquery.Jcrop.min.css)
02:40:27	334/334	U-----	200	untouched ('')	application/javascript	etag:%2278c06bd-14e-4efdb6a30bba1%22	http://redteamux.com/avant/assets/demo/demo-imagecrop.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-imagecrop.js	(from http://redteamux.com/avant/form-imagecrop.php)
02:40:28	60600/60600	U-----	200	untouched ('')	application/javascript	etag:%2278c0845-ecb8-4efdb6a36748a%22	http://redteamux.com/avant/assets/plugins/jqvmap/maps/jquery.vmap.world.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jqvmap/maps/jquery.vmap.world.js	(from http://redteamux.com/avant/maps-vector.php)
02:40:28	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.36.delayed	(from http://redteamux.com/avant/charts-flot.php)
02:40:28	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.37.delayed	(from http://redteamux.com/avant/charts-canvas.php)
02:40:28	4441/4441	U-----	200	untouched ('')	application/javascript	etag:%2278c06c5-1159-4efdb6a30f252%22	http://redteamux.com/avant/assets/demo/demo-gmaps.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-gmaps.js	(from http://redteamux.com/avant/maps-google.php)
02:40:28	2711/2711	U-----	200	untouched ('')	application/javascript	etag:%2278c09f2-a97-4efdb6a3ea262%22	http://redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.stack.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.stack.min.js	(from http://redteamux.com/avant/charts-flot.php)
02:40:28	10473/10473	U-----	200	untouched ('')	application/javascript	etag:%2278c09f8-28e9-4efdb6a3ed143%22	http://redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.pie.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-flot/jquery.flot.pie.min.js	(from http://redteamux.com/avant/charts-flot.php)
02:40:29	8510/8510	U-----	200	untouched ('')	application/javascript	etag:%2278c06c4-213e-4efdb6a30ee6a%22	http://redteamux.com/avant/assets/demo/demo-flotgraph.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-flotgraph.js	(from http://redteamux.com/avant/charts-flot.php)
02:40:29	19761/19761	U-----	200	untouched ('')	application/javascript	etag:%2278c0836-4d31-4efdb6a358257%22	http://redteamux.com/avant/assets/plugins/charts-chartjs/Chart.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-chartjs/Chart.min.js	(from http://redteamux.com/avant/charts-canvas.php)
02:40:29	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.38.delayed	(from http://redteamux.com/avant/charts-inline.php)
02:40:29	3956/3956	U-----	200	untouched ('')	application/javascript	etag:%2278c06c9-f74-4efdb6a311d4a%22	http://redteamux.com/avant/assets/demo/demo-chartjs.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-chartjs.js	(from http://redteamux.com/avant/charts-canvas.php)
02:40:29	2014/2014	U-----	200	untouched ('')	application/javascript	etag:%2278c06be-7de-4efdb6a30e2b2%22	http://redteamux.com/avant/assets/demo/demo-inlinecharts.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-inlinecharts.js	(from http://redteamux.com/avant/charts-inline.php)
02:40:29	5729/5729	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d9-1661-4efdb6a323e5e%22	http://redteamux.com/avant/assets/demo/images/thmb_ind_rusty.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_ind_rusty.jpg	(from http://redteamux.com/avant/gallery.php)
02:40:29	6199/6199	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e9-1837-4efdb6a332ca8%22	http://redteamux.com/avant/assets/demo/images/thmb_nature_mill.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_nature_mill.jpg	(from http://redteamux.com/avant/gallery.php)
02:40:30	7490/7490	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e7-1d42-4efdb6a3328c0%22	http://redteamux.com/avant/assets/demo/images/thmb_ind_machinery.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_ind_machinery.jpg	(from http://redteamux.com/avant/gallery.php)
02:40:30	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.39.delayed	(from http://redteamux.com/avant/icons-fontawesome.php)
02:40:30	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.3a.delayed	(from http://redteamux.com/avant/extras-timeline.php)
02:40:30	14079/14079	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2278c0689-36ff-4efdb6a2f9a8e%22	http://redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.eot	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.eot	(from http://redteamux.com/avant/assets/fonts/glyphicons/css/glyphicons.min.css)
02:40:31	14079/14079	U-----	200	untouched ('')	application/vnd.ms-fontobject	etag:%2278c0689-36ff-4efdb6a2f9a8e%22	http://redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.eot?	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regulard41d.eot	(from http://redteamux.com/avant/assets/fonts/glyphicons/css/glyphicons.min.css)
02:40:31	16448/16448	U-----	200	untouched ('')	application/x-font-woff	etag:%2278c068b-4040-4efdb6a2f9e76%22	http://redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.woff	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.woff	(from http://redteamux.com/avant/assets/fonts/glyphicons/css/glyphicons.min.css)
02:40:31	29512/29512	U-----	200	untouched ('')	application/x-font-ttf	etag:%2278c068a-7348-4efdb6a2f9a8e%22	http://redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.ttf	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.ttf	(from http://redteamux.com/avant/assets/fonts/glyphicons/css/glyphicons.min.css)
02:40:31	63157/63157	U-----	200	untouched ('OK')	image/svg+xml	etag:%2278c0688-f6b5-4efdb6a2f96a6%22	http://redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.svg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/glyphicons/font/glyphicons-halflings-regular.svg	(from http://redteamux.com/avant/assets/fonts/glyphicons/css/glyphicons.min.css)
02:40:31	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.3b.delayed	(from http://redteamux.com/avant/extras-inbox.php)
02:40:31	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.3c.delayed	(from http://redteamux.com/avant/extras-chatroom.php)
02:40:32	9616/9616	U-----	200	untouched ('')	image/png	etag:%2278c0771-2590-4efdb6a33ad92%22	http://redteamux.com/avant/assets/demo/avatar/avatar00_0002_scottwills_cat.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/avatar/avatar00_0002_scottwills_cat.png	(from http://redteamux.com/avant/extras-chatroom.php)
02:40:32	116/116	U-----	200	untouched ('')	application/javascript	etag:%2278c0758-74-4efdb6a335b89%22	http://redteamux.com/avant/assets/demo/demo-chatroom.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-chatroom.js	(from http://redteamux.com/avant/extras-chatroom.php)
02:40:32	1237/1237	U-----	200	untouched ('')	image/png	etag:%2278c0660-4d5-4efdb6a2e7d63%22	http://redteamux.com/avant/assets/img/logo-big.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/img/logo-big.png	(from http://redteamux.com/avant/extras-invoice.php)
02:40:33	24443/24443	U-----	200	untouched ('')	image/png	etag:%2278c0770-5f7b-4efdb6a33a9aa%22	http://redteamux.com/avant/assets/demo/avatar/potter.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/avatar/potter.png	(from http://redteamux.com/avant/index.php)
